system:index,0_VHAsc,0_VVAsc,10_VHAsc,10_VVAsc,11_VHAsc,11_VVAsc,1_VHAsc,1_VVAsc,2_VHAsc,2_VVAsc,3_VHAsc,3_VVAsc,4_VHAsc,4_VVAsc,5_VHAsc,5_VVAsc,6_VHAsc,6_VVAsc,7_VHAsc,7_VVAsc,8_VHAsc,8_VVAsc,9_VHAsc,9_VVAsc,indexField,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-20.285582101793697,-11.521071552265147,-21.77046118348218,-10.814378842346226,-20.89229543386021,-9.744323638909941,-20.936446360966414,-11.40629156079594,-20.075271412837488,-10.215101489421631,-17.02717603145055,-10.069270439009927,-17.216857205155982,-10.19482326150721,-17.91855852104787,-11.56058070222248,-19.4513212888659,-12.024172399731412,-20.020523392280076,-12.144645083021462,-20.62466025005572,-11.618738868595942,-20.66229112834091,-11.390187338873057,486,"{""type"":""Polygon"",""coordinates"":[[[-5.320454687492328,41.395885757681526],[-5.320555206369274,41.395875012991844],[-5.320647723850423,41.395843634210244],[-5.320724875480173,41.39579411911511],[-5.320780519973771,41.39573040914394],[-5.32081022806828,41.39565757564383],[-5.320811635079814,41.395581416181756],[-5.320784629107267,41.39550799305191],[-5.320731359909376,41.39544315071676],[-5.320656067757914,41.395392050593664],[-5.3205647458984515,41.3953587602162],[-5.320464663491031,41.395345929469805],[-5.320363787003744,41.39535457966978],[-5.320270146110427,41.39538402226845],[-5.320191194558146,41.39543191366089],[-5.320133216870148,41.39549444172787],[-5.320100828104157,41.395566629269396],[-5.320096606483246,41.395642730179155],[-5.320120888145157,41.39571668682776],[-5.32017174035555,41.395782612249086],[-5.320245115326844,41.39583525874803],[-5.320335172407003,41.3958704356269],[-5.320434742996801,41.395885342776324],[-5.320454687492328,41.395885757681526]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-21.840954753365764,-9.54056898802732,-17.07963432383891,-8.57491771696646,-17.41178199910387,-8.963139135433321,-23.565855443452143,-10.58027824458731,-21.266100128330468,-9.156368402349703,-20.753581888374825,-8.351915217997794,-19.689891927682627,-9.124420495409888,-17.94103050838808,-10.410620905948777,-18.544863391830965,-10.367185832221262,-18.029517320943253,-10.082062310859031,-19.24859779785178,-10.939627022938403,-18.092627660349542,-9.737055621591074,488,"{""type"":""Polygon"",""coordinates"":[[[-5.0813791646522875,41.40046088908476],[-5.081479690605374,41.40045014439507],[-5.081572214599385,41.40041876561347],[-5.08164937166027,41.400369250518295],[-5.081705020070963,41.4003055405471],[-5.081734730256732,41.40023270704698],[-5.081736137367248,41.40015654758491],[-5.081709129493546,41.40008312445507],[-5.081655856545711,41.400018282119945],[-5.081580559094026,41.39996718199687],[-5.081489230805958,41.39993389161943],[-5.081389141353249,41.399921060873034],[-5.081288257764776,41.39992971107302],[-5.081194610279609,41.39995915367167],[-5.0811156531695065,41.40000704506408],[-5.081057671400116,41.40006957313105],[-5.08102528035405,41.40014176067255],[-5.081021058435888,41.400217861582306],[-5.08104534180706,41.400291818230926],[-5.081096197597186,41.40035774365228],[-5.081169577733751,41.400410390151244],[-5.081259641153563,41.40044556703014],[-5.081359218752743,41.40046047417957],[-5.0813791646522875,41.40046088908476]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-19.059281136728085,-14.223600098675076,-18.059194639440072,-12.474477503544806,-18.570146683470874,-12.255539557159027,-19.176157965215953,-13.708197632128222,-19.715320621939103,-13.751933961841186,-18.576482550899847,-13.154743630915823,-18.242549284183504,-13.701213736285677,-17.699582905455543,-13.413837549082087,-17.956055245937897,-12.820638547730272,-17.726185924609066,-12.84755151676698,-18.879965973913166,-12.96344099138603,-17.905685357621266,-12.508070699064985,491,"{""type"":""Polygon"",""coordinates"":[[[-4.722669875417056,41.40639259581542],[-4.7227704105468735,41.40638185112571],[-4.72286294298712,41.40635047234409],[-4.722940107091406,41.406300957248874],[-4.722995760582004,41.40623724727766],[-4.723025473479836,41.40616441377752],[-4.723026880718713,41.406088254315435],[-4.722999870379486,41.40601483118562],[-4.722946592568519,41.405949988850516],[-4.722871288243215,41.405898888727485],[-4.722779951618174,41.405865598350076],[-4.722679853028747,41.40585276760368],[-4.722578960231063,41.405861417803656],[-4.722485304197221,41.40589086040227],[-4.72240633987943,41.40593875179467],[-4.7223483528170656,41.4060012798616],[-4.722315958814068,41.40607346740308],[-4.7223117365104175,41.40614956831284],[-4.7223360220982515,41.406223524961476],[-4.722386882530775,41.40628945038285],[-4.722460269365947,41.40634209688185],[-4.722550341007371,41.40637727376077],[-4.722649927696707,41.40639218091022],[-4.722669875417056,41.40639259581542]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-24.451048539981123,-13.378665351535725,-21.89876323169872,-13.458709714370034,-19.99836592413888,-12.932794706648538,-25.77304846167795,-14.74592221418453,-23.876651395766114,-13.953993879636123,-21.85075985501468,-13.951232778853095,-21.785546315190977,-15.549464590254118,-19.421300447089596,-13.609110238531743,-21.501373910991212,-14.091901257264979,-22.40552944515311,-14.682397796066263,-23.1407851160445,-14.583307456642714,-22.044249779253025,-13.387651722151173,492,"{""type"":""Polygon"",""coordinates"":[[[-4.603077501627825,41.40812142343279],[-4.603178039432769,41.408110678743085],[-4.60327057433519,41.40807929996144],[-4.603347740492712,41.40802978486624],[-4.603403395464162,41.407966074895],[-4.603433109152593,41.40789324139486],[-4.60343451642889,41.40781708193279],[-4.6034075053709325,41.407743658802964],[-4.603354226142305,41.40767881646788],[-4.603278919813259,41.40762771634485],[-4.603187580757891,41.40759442596744],[-4.603087479505004,41.40758159522106],[-4.602986584022727,41.407590245421034],[-4.602892925496844,41.40761968801965],[-4.602813959077929,41.407667579412035],[-4.602755970472598,41.40773010747895],[-4.602723575607621,41.40780229502042],[-4.602719353191596,41.407878395930176],[-4.602743639425613,41.40795235257882],[-4.6027945012114495,41.408018278000206],[-4.602867889999346,41.408070924499214],[-4.602957964037466,41.408106101378145],[-4.60305755337669,41.408121008527594],[-4.603077501627825,41.40812142343279]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-21.14837524249074,-10.094578084313733,-17.054791429969065,-7.167884821067689,-15.974963005538195,-6.779909315212013,-24.585402113976098,-12.825789214647545,-21.70252991509343,-11.4623618978369,-19.796849685227432,-8.084922355169658,-21.385996983507795,-12.581401226210112,-20.0855302648359,-11.068195588807399,-17.89339458437307,-10.336012657250961,-18.318655862438458,-10.334519263598791,-19.212309758900865,-9.644447024580538,-19.895049100995077,-8.898263259510447,494,"{""type"":""Polygon"",""coordinates"":[[[-4.363863329318864,41.411206277561796],[-4.36396387189778,41.41119553287209],[-4.364056411194154,41.41116415409044],[-4.364133581015832,41.41111463899521],[-4.364189238629981,41.41105092902396],[-4.364218953729296,41.41097809552381],[-4.3642203610723715,41.410901936061734],[-4.364193348731784,41.410828512931936],[-4.36414006697323,41.41076367059685],[-4.3640647570683475,41.41071257047384],[-4.363973413675871,41.410679280096446],[-4.363873307669826,41.41066644935007],[-4.363772407396682,41.41067509955003],[-4.363678744423558,41.41070454214864],[-4.363599774255014,41.410752433541006],[-4.363541782896142,41.41081496160791],[-4.363509386492894,41.41088714914938],[-4.363505163876327,41.41096325005914],[-4.363529451263509,41.41103720670778],[-4.36358031546444,41.41110313212918],[-4.363653707737126,41.4111557786282],[-4.36374378605234,41.41119095550714],[-4.363843380120498,41.41120586265661],[-4.363863329318864,41.411206277561796]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-23.255959222322186,-13.147652438649025,-21.8957219128134,-12.226743838176391,-22.378923459904648,-11.958068760343153,-24.717968745907502,-14.262805286721282,-23.442147757763642,-14.776097263248475,-23.028640158521608,-13.592599012867352,-21.64352283259718,-16.021043923162075,-19.49973137510324,-12.451478745900125,-21.460772301588094,-11.958221428618456,-20.11440365789888,-12.19789421676238,-21.584864418682574,-13.902395306869805,-23.955628291711605,-13.161240321311785,495,"{""type"":""Polygon"",""coordinates"":[[[-4.244243029303817,41.41256224879359],[-4.244343573981405,41.412551504103874],[-4.24443611520939,41.412520125322224],[-4.24451328664186,41.41247061022698],[-4.244568945417757,41.41240690025573],[-4.244598661137307,41.41233406675557],[-4.244600068509738,41.412257907293494],[-4.244573055605297,41.412184484163696],[-4.24451977273457,41.412119641828625],[-4.244444461257725,41.41206854170562],[-4.244353115958626,41.412035251328234],[-4.244253007863061,41.41202242058187],[-4.244152105483814,41.41203107078182],[-4.2440584405556505,41.41206051338042],[-4.243979468738747,41.41210840477278],[-4.243921476169398,41.41217093283968],[-4.243889079089916,41.41224312038115],[-4.243884856385188,41.41231922129089],[-4.24390914427931,41.41239317793954],[-4.243960009541933,41.41245910336095],[-4.244033403346557,41.41251174985998],[-4.244123483542013,41.412546926738926],[-4.244223079689044,41.41256183388839],[-4.244243029303817,41.41256224879359]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-26.307268076265856,-15.060210082466162,-20.322480922883006,-12.223347455508518,-20.252281252436678,-12.074891989142769,-22.50242043703677,-15.238561350349155,-23.997967017585825,-15.768372047147299,-21.38203614308086,-14.338081864440808,-25.622297541225766,-16.854688994706272,-24.128837240380435,-15.348753306707804,-24.49413258059219,-16.4900943626681,-24.65076621505809,-15.626364467520666,-24.08789205179669,-15.637699456411045,-24.54416838936685,-15.276828134646392,496,"{""type"":""Polygon"",""coordinates"":[[[-4.124614919635956,41.41379388299045],[-4.124715466219902,41.41378313830074],[-4.124808009202491,41.41375175951907],[-4.124885182098143,41.41370224442383],[-4.12494084192933,41.413638534452566],[-4.12497055821228,41.41356570095241],[-4.124971965611375,41.41348954149033],[-4.124944952194752,41.41341611836054],[-4.124891668313767,41.413351276025466],[-4.124816355409007,41.41330017590247],[-4.124725008378002,41.41326688552509],[-4.124624898384391,41.41325405477872],[-4.1245239940920415,41.41326270497868],[-4.124430327387992,41.413292147577266],[-4.1243513540737755,41.41334003896963],[-4.124293360404875,41.41340256703651],[-4.124260962711124,41.413474754577976],[-4.124256739926316,41.41355085548773],[-4.124281028280923,41.41362481213638],[-4.12433189450795,41.41369073755779],[-4.12440528970413,41.413743384056836],[-4.124495371607527,41.41377856093578],[-4.124594969642931,41.41379346808525],[-4.124614919635956,41.41379388299045]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-18.201238997065026,-10.530506830277783,-17.60841021270122,-9.35144273492099,-17.82090190711104,-9.421296078907307,-16.987034367184414,-9.638466722431065,-17.430082138835814,-10.121612483036598,-17.658610275860944,-9.755442125584231,-17.43983939320341,-9.539844363057172,-16.417986008897152,-8.80702278177207,-15.54399675702277,-7.7258563898344805,-15.171632888762302,-7.465389677044406,-17.443759847007637,-8.342178230990092,-17.298386212104344,-8.58146970717629,498,"{""type"":""Polygon"",""coordinates"":[[[-3.8853382719597946,41.415884054195004],[-3.885438821779235,41.41587330950528],[-3.8855313677397647,41.41584193072361],[-3.885608543118752,41.41579241562836],[-3.8856642047409924,41.41572870565709],[-3.8856939219801494,41.41565587215692],[-3.8856953294245034,41.41557971269484],[-3.8856683151385947,41.41550628956505],[-3.8856150295429845,41.415441447229995],[-3.885539714214753,41.415390347107014],[-3.88544836424433,41.41535705672964],[-3.8853482510293307,41.415344225983276],[-3.8852473434900325,41.41535287618323],[-3.8851536737719248,41.415382318781816],[-3.8850746979164508,41.41543021017415],[-3.8850167023813733,41.41549273824104],[-3.88498430364508,41.41556492578249],[-3.884980080724358,41.41564102669224],[-3.8850043698605083,41.415714983340905],[-3.8850552377243317,41.41578090876232],[-3.8851286352822805,41.41583355526137],[-3.8852187200844206,41.41586873214033],[-3.8853183213247964,41.41588363928981],[-3.8853382719597946,41.415884054195004]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-21.9520419766214,-12.629319369690336,-21.137460483528976,-10.828898587962533,-20.52123653069385,-11.468151993430837,-24.090130750834,-12.685856518065087,-18.953564165263856,-9.262988669019752,-17.06198349650697,-7.263355909561466,-18.99160710882663,-9.688492463867934,-18.9135375096123,-10.560962134951508,-18.465180901508983,-9.153770524020876,-18.687477397331467,-9.960129016719952,-18.123237343733553,-9.176208083268167,-20.45905292529969,-10.979561647475604,502,"{""type"":""Polygon"",""coordinates"":[[[-3.406724281566005,41.41857153002721],[-3.406824835546047,41.41856078533749],[-3.4069173853359813,41.41852940655581],[-3.406994563908346,41.418479891460535],[-3.4070502278337433,41.418416181489256],[-3.4070799463025114,41.41834334798907],[-3.4070813538050633,41.418267188527],[-3.40705433840132,41.41819376539722],[-3.4070010506008352,41.41812892306218],[-3.4069257321562003,41.4180778229392],[-3.406834378405911,41.41804453256185],[-3.406734261048452,41.41803170181549],[-3.4066333493338288,41.41804035201544],[-3.4065396757398716,41.41806979461402],[-3.406460696616534,41.41811768600633],[-3.406402698681696,41.4181802140732],[-3.4063702986047733,41.418252401614644],[-3.4063660755092737,41.4183285025244],[-3.406390365650428,41.41840245917307],[-3.4064412356190483,41.418468384594505],[-3.4065146362140526,41.41852103109357],[-3.406604724743756,41.41855620797254],[-3.40670433010548,41.41857111512201],[-3.406724281566005,41.41857153002721]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-21.02525460726764,-11.105097319132517,-19.461137806701963,-10.373851936314685,-20.360450638760383,-10.634487200276224,-21.324058419336392,-10.806234752464773,-20.512790713025662,-11.295339172565921,-19.564135408623198,-10.711972212746455,-19.932841860754365,-11.07825003664821,-19.108354674865637,-10.13830693694322,-19.80369719275939,-10.275582733474709,-19.748724392501998,-10.426743186722673,-20.303507883500544,-11.105108327587125,-20.990811595433495,-11.905323924601246,504,"{""type"":""Polygon"",""coordinates"":[[[-3.16739895617441,41.419168641885314],[-3.1674995110789443,41.419157897195596],[-3.1675920617197777,41.41912651841391],[-3.167669241001717,41.419077003318634],[-3.1677249054388805,41.41901329334735],[-3.16775462418087,41.418940459847164],[-3.1677560316963524,41.418864300385096],[-3.1677290160442255,41.41879087725531],[-3.1676757277538132,41.418726034920276],[-3.167600408616708,41.41867493479731],[-3.167509054026527,41.41864164441994],[-3.1674089357486066,41.41862881367359],[-3.16730802310622,41.418637463873544],[-3.1672143486510427,41.41866690647211],[-3.16713536880158,41.41871479786443],[-3.167077370333512,41.4187773259313],[-3.1670449699586984,41.418849513472736],[-3.167040746824364,41.418925614382495],[-3.167065037188831,41.418999571031165],[-3.167115907625141,41.4190654964526],[-3.167189308894984,41.41911814295167],[-3.1672793982529575,41.41915331983065],[-3.167379004530451,41.41916822698012],[-3.16739895617441,41.419168641885314]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-19.556212391414213,-10.220464620846847,-20.553672393041076,-10.975448564919777,-18.679883844319335,-10.22046701298586,-19.95097771752535,-10.612508869325586,-19.732416985468433,-10.86992351538675,-20.05045703560593,-10.6080061293841,-18.61379705445397,-12.857608813397485,-18.039811737252332,-11.744191450106076,-18.529576955082582,-11.42475897951824,-18.193149132156975,-10.831731628812477,-18.95870725145109,-10.300903974569314,-20.059332900591073,-10.922234356160798,505,"{""type"":""Polygon"",""coordinates"":[[[-3.047734340751571,41.41928051670077],[-3.047834895829321,41.419269772011056],[-3.047927446629582,41.41923839322938],[-3.048004626044469,41.41918887813409],[-3.0480602905775185,41.41912516816281],[-3.0480900093706995,41.41905233466263],[-3.0480914168886057,41.418976175200555],[-3.048064401189939,41.41890275207077],[-3.048011112807734,41.418837909735736],[-3.0479357935408853,41.41878680961277],[-3.047844438793339,41.4187535192354],[-3.0477443203429586,41.418740688489045],[-3.047643407526742,41.418749338689004],[-3.0475497329102037,41.41877878128757],[-3.047470752924692,41.41882667267989],[-3.047412754356716,41.41888920074676],[-3.0473803539260893,41.4189613882882],[-3.047376130784478,41.41903748919795],[-3.047400421190787,41.419111445846625],[-3.047451291714724,41.419177371268056],[-3.0475246931110074,41.41923001776713],[-3.0476147826241675,41.41926519464611],[-3.047714389073244,41.419280101795586],[-3.047734340751571,41.41928051670077]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-19.97793993538843,-12.225761950731101,-18.896407034655656,-11.685096877930158,-18.764074918725296,-11.632122042742449,-20.21400168177843,-11.6777009846893,-19.59136418032856,-11.414762191000491,-18.28845752691292,-11.378888992686472,-18.95864546834134,-11.526922219676994,-17.934447581957343,-11.766899058240368,-17.679086979413093,-11.027387699721713,-17.832285181080504,-11.236208670415943,-18.316415882733086,-11.368970234224655,-19.056881258452943,-11.411114127395072,508,"{""type"":""Polygon"",""coordinates"":[[[-2.688741701892394,41.418869399310935],[-2.688842256333615,41.41885865462122],[-2.6889348065480174,41.41882727583953],[-2.689011985474351,41.41877776074426],[-2.6890676496550414,41.41871405077298],[-2.689097368260105,41.4186412172728],[-2.689098775769107,41.418565057810724],[-2.6890717602414584,41.41849163468094],[-2.689018472196575,41.4184267923459],[-2.688943153406504,41.41837569222293],[-2.688851799237238,41.41834240184557],[-2.68875168142061,41.418329571099214],[-2.688650769243176,41.418338221299166],[-2.688557095219602,41.41836766389774],[-2.6884781157340387,41.41841555529006],[-2.688420117533202,41.41847808335692],[-2.6883877173076764,41.418550270898365],[-2.688383494192805,41.418626371808124],[-2.6884077844453573,41.418700328456794],[-2.6884586546472837,41.41876625387823],[-2.6885320555789294,41.41881890037729],[-2.6886221445218115,41.41885407725626],[-2.6887217503403638,41.41886898440574],[-2.688741701892394,41.418869399310935]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-25.898898026828892,-13.023172859304147,-22.01550580838663,-11.616048747871329,-22.85880812057172,-10.501528443769276,-26.223703478614304,-13.374523948238759,-26.998496230493263,-16.186007686151786,-22.467052816318997,-13.890256794210405,-21.05672541447306,-15.546480479636074,-22.666928739643897,-13.537682036501833,-28.67723517278012,-16.711685382145266,-28.7188977936874,-16.021176722761172,-24.74549272101173,-14.757671541029405,-23.501650877692622,-13.121787817587462,510,"{""type"":""Polygon"",""coordinates"":[[[-2.4494217971863548,41.41797306634635],[-2.4495223502398398,41.41796232165664],[-2.4496148991769733,41.41793094287495],[-2.449692077038179,41.41788142777968],[-2.449747740450669,41.41781771780841],[-2.4497774586456056,41.41774488430823],[-2.4497788661351962,41.41766872484616],[-2.449751850980393,41.417595301716375],[-2.449698563670929,41.417530459381325],[-2.44962324592031,41.41747935925835],[-2.4495318930117893,41.41744606888099],[-2.449431776576848,41.41743323813463],[-2.4493308657920614,41.41744188833458],[-2.4492371930612467,41.41747133093316],[-2.449158214665655,41.41751922232548],[-2.4491002172652405,41.41758175039236],[-2.4490678174868723,41.41765393793381],[-2.449063594430296,41.41773003884356],[-2.4490878843476374,41.41780399549222],[-2.4491387538475244,41.41786992091365],[-2.449212153766183,41.41792256741271],[-2.449302241465765,41.41795774429168],[-2.449401845909673,41.417972651441154],[-2.4494217971863548,41.41797306634635]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-21.943632720141988,-12.340300341236311,-19.964953966564558,-11.02273357490402,-20.22565898430698,-11.557886615652961,-20.627880057015485,-11.784066332356197,-25.003877715012685,-13.027367877812502,-19.486187615966745,-11.087615802397293,-19.269118174991604,-14.378801321640903,-17.7538660297586,-10.32514781311396,-23.040213864361185,-12.15316425717312,-22.26836675610963,-14.174087086337432,-20.142372909970298,-13.66452958401166,-19.99960914137748,-12.514691214331707,511,"{""type"":""Polygon"",""coordinates"":[[[-2.329766655356833,41.41733824421789],[-2.3298672074275,41.41732749952818],[-2.329959755460052,41.4172961207465],[-2.3300369325669177,41.417246605651236],[-2.3300925954353553,41.41718289567995],[-2.3301223133398334,41.41711006217979],[-2.330123720815676,41.4170339027177],[-2.330096705924928,41.416960479587914],[-2.3300434191362998,41.41689563725287],[-2.3299681021218377,41.4168445371299],[-2.3298767501061977,41.41681124675252],[-2.3297766346497886,41.41679841600616],[-2.3296757248512976,41.416807066206125],[-2.3295820530360376,41.41683650880469],[-2.329503075412382,41.416884400197034],[-2.3294450785788374,41.416946928263904],[-2.3294126791171528,41.41701911580535],[-2.329408456101862,41.41709521671511],[-2.329432745781802,41.417169173363774],[-2.3294836147844933,41.41723509878519],[-2.329557013985738,41.41728774528425],[-2.3296471008047956,41.41732292216323],[-2.329746704275158,41.4173378293127],[-2.329766655356833,41.41733824421789]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-21.931068656480257,-12.449451420260687,-19.82799638880075,-8.944577498029602,-20.803729606191588,-10.423482933010659,-22.133015026288028,-12.618509984369203,-21.072935272220548,-12.919031864384696,-19.92392354818058,-11.682230197297164,-18.958166563497173,-15.077880291620229,-20.29748861985523,-13.380879293318493,-21.381251462433767,-14.442664711513244,-22.52646645843576,-13.133893592541316,-20.481140768180538,-12.887376805184488,-19.70036370673656,-11.530615304098992,512,"{""type"":""Polygon"",""coordinates"":[[[-2.2101157221292658,41.416578999427465],[-2.2102162730245283,41.41656825473775],[-2.2103088199752405,41.416536875956076],[-2.2103859961799506,41.41648736086082],[-2.210441658397727,41.41642365088954],[-2.2104713759548287,41.41635081738937],[-2.210472783414231,41.416274657927296],[-2.21044576883928,41.416201234797505],[-2.210392482673548,41.416136392462455],[-2.2103171665394963,41.416085292339474],[-2.2102258155917,41.4160520019621],[-2.210125701305569,41.416039171215736],[-2.2100247926866436,41.416047821415695],[-2.2099311219663433,41.41607726401427],[-2.2098521452658866,41.41612515540662],[-2.2097941491102944,41.41618768347349],[-2.209761750027349,41.416259871014944],[-2.209757527061434,41.416335971924696],[-2.209781816457452,41.41640992857336],[-2.2098326848655203,41.41647585399478],[-2.2099060832087716,41.41652850049383],[-2.2099961689747616,41.4165636773728],[-2.2100957712808085,41.41657858452227],[-2.2101157221292658,41.416578999427465]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-11.653716375089395,-7.117945543336116,-11.019748116763928,-6.753477239567779,-11.522812368050937,-6.608959626297917,-10.467413809816485,-6.955388422499621,-9.499464045432758,-4.8629860442780775,-11.195650614614058,-6.494167638894612,-12.571022306447148,-5.875096370832966,-9.613037219446948,-3.1007111365659963,-9.49710371495907,-4.920088328892744,-9.79994146117681,-4.194189903975526,-11.503167841308839,-5.0452772391232665,-10.830135510549844,-5.451466764988995,515,"{""type"":""Polygon"",""coordinates"":[[[-1.8511956829328946,41.41355487637967],[-1.8512962291468906,41.41354413168996],[-1.8513887717889779,41.4135127529083],[-1.8514659444006833,41.41346323781304],[-1.8515216040270797,41.4133995278418],[-1.8515513202006946,41.41332669434163],[-1.851552727594616,41.41325053487956],[-1.8515257142773869,41.413177111749754],[-1.8514724305924537,41.41311226941469],[-1.851397117964799,41.413061169291694],[-1.851305771269889,41.41302787891431],[-1.8512056616446149,41.41301504816793],[-1.8511047577235245,41.413023698367894],[-1.8510110913641058,41.41305314096649],[-1.8509321183404612,41.413101032358846],[-1.8508741248849403,41.41316356042574],[-1.850841727310395,41.4132357479672],[-1.8508375045411276,41.41331184887695],[-1.850861792806373,41.41338580552561],[-1.850912658846246,41.41345173094701],[-1.8509860537723783,41.41350437744605],[-1.8510761353443304,41.413539554325006],[-1.8511757330132736,41.41355446147447],[-1.8511956829328946,41.41355487637967]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-16.77700052032392,-10.71270376809233,-18.511514340826764,-10.23606855486312,-17.26664980613543,-9.83196298076859,-16.708945744399628,-10.508304004198848,-14.747067295222228,-9.734032468738672,-17.560736943947248,-9.51504511698198,-16.531913952908603,-9.60103689323974,-15.332965857604401,-9.146020720691933,-16.315307389598193,-8.81899469162093,-15.959881864595244,-8.490162136661112,-16.46569843825518,-9.406022514943652,-16.119749894955714,-9.46584072456582,518,"{""type"":""Polygon"",""coordinates"":[[[-1.4923405433525154,41.40941157323853],[-1.4924410831539425,41.409400828548826],[-1.4925336198939225,41.40936944976718],[-1.4926107875838008,41.40931993467196],[-1.4926664436604322,41.40925622470073],[-1.492696157938897,41.40918339120058],[-1.49269756524312,41.40910723173851],[-1.4926705536487652,41.409033808608704],[-1.4926172733621188,41.40896896627361],[-1.4925419655376508,41.40891786615058],[-1.4924506246684979,41.408884575773186],[-1.4923505214278316,41.40887174502681],[-1.492249623942005,41.408880395226774],[-1.492155963556279,41.408909837825384],[-1.4920769955692625,41.408957729217754],[-1.492019005812397,41.40902025728467],[-1.4919866103041124,41.40909244482615],[-1.4919823878042195,41.40916854573591],[-1.4920066745204927,41.40924250238455],[-1.4920575373163258,41.40930842780594],[-1.4921309275615666,41.409361074304954],[-1.4922210033883747,41.409396251183885],[-1.4923205947052474,41.40941115833334],[-1.4923405433525154,41.40941157323853]]]}"
